DATE,Employment,Prices,Consumption,Manufacturing,Construction,Lending,Uncertainty,Resources,Transportation,Outlook,Labor,Capital,Trade,Recession
1971-06-01,0.7658200629912029,0.5946162022551074,-0.5293355626875519,-0.9585110565732701,-1.3536336236386672,-1.187756341626852,-0.5282420757563477,-0.6794210581635814,-0.4534303428663283,0.778764900845961,-0.08304946625781048,0.07809893952299919,-0.5885244044973955,0
1971-07-01,1.2231713077254662,-0.7522253161058586,-0.5293355626875519,-0.26006113938034464,-1.0405392323442906,-0.01538221373475446,-0.7344495305781779,-1.2859317843494946,-0.6531606719639612,0.38688106423182644,0.1967587713133073,0.07809893952299919,-0.5885244044973955,0
1971-08-01,-0.1488824264773241,1.0996817716404697,-0.5293355626875519,-0.7256944175089616,-1.3536336236386672,-0.4061735896987869,-0.7344495305781779,-1.589187147442451,-0.4534303428663283,-0.005002772382308064,-0.22295358504336937,0.07809893952299919,-0.14876849016706817,0
1971-09-01,-0.6062336712115876,0.5946162022551074,-1.6557999878117726,-0.7256944175089616,-1.5101808192858557,-0.6015692776808031,0.09038028870914247,-1.589187147442451,-0.6531606719639612,-0.7887704456105771,-0.7825700601856049,-0.3165946258082868,0.07110946699809549,0
1971-10-01,0.07979319588980763,-0.0788045569253756,-0.20748858408063167,-0.7256944175089616,-1.5101808192858557,-1.3831520296088682,-0.11582716611268762,-0.6794210581635814,-0.6531606719639612,-0.39688660899644257,-0.3628577038289283,0.47279250485428514,-0.14876849016706817,0
1971-11-01,-1.063584915945851,-0.5838701263107379,-1.3339530092048524,-0.4928777784446531,-1.3536336236386672,-1.9693390935549169,2.152454836927443,-1.8924425105354077,-0.4534303428663283,-0.005002772382308064,0.3366628900988662,2.840953896842001,0.07110946699809549,0
1971-12-01,-1.063584915945851,0.2579058226648659,-0.5293355626875519,-0.9585110565732701,-1.0405392323442906,-0.9923606536448356,1.740039927283783,-1.8924425105354077,-0.6531606719639612,-0.005002772382308064,-0.6426659414000461,0.07809893952299919,-0.36864644733223184,0
1972-02-01,0.5371444406240711,-0.0788045569253756,-1.4948764985083125,-0.4928777784446531,-1.0405392323442906,-0.4061735896987869,-0.7344495305781779,-1.8924425105354077,-0.6531606719639612,-0.7887704456105771,-0.6426659414000461,0.47279250485428514,-0.14876849016706817,0
1972-03-01,0.07979319588980763,-0.7522253161058586,-0.690259051991012,-0.7256944175089616,-1.3536336236386672,-0.7969649656628194,-0.5282420757563477,-1.589187147442451,-0.6531606719639612,-0.7887704456105771,-0.7825700601856049,1.6568732008481428,-0.14876849016706817,0
1972-04-01,-0.3775580488444558,-0.0788045569253756,-1.8167234771152327,-0.9585110565732701,-0.25780325410834853,-0.9923606536448356,-0.7344495305781779,-1.8924425105354077,-0.6531606719639612,-0.39688660899644257,-0.9224741789711638,1.262179635516857,-0.5885244044973955,0
1972-05-01,0.3084688182569394,0.08955063286974516,-1.0121060305979321,-0.9585110565732701,-1.0405392323442906,-0.6015692776808031,-0.7344495305781779,-1.8924425105354077,-0.6531606719639612,-0.7887704456105771,-0.7825700601856049,0.07809893952299919,-0.36864644733223184,0
1972-06-01,-0.1488824264773241,0.08955063286974516,-1.0121060305979321,-0.9585110565732701,-1.1970864279914788,-1.3831520296088682,-0.5282420757563477,-0.07291033197766827,-0.6531606719639612,-0.005002772382308064,-0.6426659414000461,-0.3165946258082868,-0.14876849016706817,0
1972-07-01,-0.3775580488444558,0.08955063286974516,-0.8511825412944721,-0.9585110565732701,-1.3536336236386672,-1.9693390935549169,-0.5282420757563477,-1.2859317843494946,-0.4534303428663283,-0.7887704456105771,-0.3628577038289283,-0.3165946258082868,-0.14876849016706817,0
1972-08-01,0.5371444406240711,0.2579058226648659,-1.4948764985083125,-0.9585110565732701,-0.5708976454027254,-1.7739434055729006,-0.940656985400008,-0.982676421256538,-0.2537000137686954,-0.7887704456105771,-0.22295358504336937,-0.7112881911395728,-0.36864644733223184,0
1972-09-01,-0.3775580488444558,0.2579058226648659,-1.4948764985083125,-0.7256944175089616,-0.5708976454027254,-1.5785477175908844,-0.7344495305781779,-1.589187147442451,-0.6531606719639612,-0.7887704456105771,-0.08304946625781048,-0.7112881911395728,-0.5885244044973955,0
1972-10-01,0.5371444406240711,0.42626101245998665,-1.4948764985083125,-0.9585110565732701,-1.5101808192858557,-1.7739434055729006,-0.7344495305781779,-1.589187147442451,-0.6531606719639612,-0.7887704456105771,-0.22295358504336937,0.47279250485428514,-0.36864644733223184,0
1972-11-01,-0.6062336712115876,0.42626101245998665,-1.8167234771152327,-0.7256944175089616,-0.4143504497555369,-1.3831520296088682,-0.3220346209345177,-0.6794210581635814,-0.2537000137686954,-0.7887704456105771,0.3366628900988662,-0.3165946258082868,-0.36864644733223184,0
1972-12-01,-0.6062336712115876,-0.0788045569253756,-1.8167234771152327,-0.9585110565732701,-0.25780325410834853,-1.3831520296088682,-0.3220346209345177,0.5336003942082449,-0.4534303428663283,-0.7887704456105771,-0.08304946625781048,-0.7112881911395728,-0.36864644733223184,0
1973-01-01,-0.6062336712115876,0.9313265818453489,-1.4948764985083125,-0.7256944175089616,-1.1970864279914788,-1.9693390935549169,-0.7344495305781779,0.5336003942082449,0.3454909735242033,-0.7887704456105771,0.8962793652411017,-1.1059817564708587,-0.5885244044973955,0
1973-02-01,-0.6062336712115876,0.42626101245998665,-1.4948764985083125,-0.7256944175089616,-0.8839920366971021,-1.3831520296088682,-0.7344495305781779,0.2303450311152883,-0.4534303428663283,-0.7887704456105771,0.4765670088844251,-0.7112881911395728,-0.36864644733223184,0
1973-03-01,-0.8349092935787193,1.6047473410258317,-1.9776469664186929,-0.9585110565732701,-1.5101808192858557,-0.7969649656628194,-0.11582716611268762,-0.982676421256538,-0.05396968467106249,-0.7887704456105771,0.4765670088844251,-0.7112881911395728,0.2909874241632592,0
1973-04-01,-1.063584915945851,1.6047473410258317,-1.8167234771152327,-0.9585110565732701,-0.7274448410499137,-1.5785477175908844,-0.5282420757563477,0.5336003942082449,-0.4534303428663283,-0.39688660899644257,0.3366628900988662,0.07809893952299919,-0.5885244044973955,0
1973-05-01,-1.063584915945851,0.7629713920502281,-1.6557999878117726,-0.9585110565732701,-1.3536336236386672,-1.7739434055729006,-0.7344495305781779,3.262898662044854,-0.6531606719639612,-0.7887704456105771,-0.6426659414000461,-0.3165946258082868,-0.36864644733223184,0
1973-06-01,-0.8349092935787193,0.5946162022551074,-1.3339530092048524,-0.9585110565732701,0.05529113718602823,-0.2107779017167707,-0.5282420757563477,1.140111120394158,0.3454909735242033,-0.005002772382308064,-0.08304946625781048,-0.7112881911395728,-0.5885244044973955,0
1973-07-01,-1.063584915945851,0.5946162022551074,-1.3339530092048524,-0.7256944175089616,-1.3536336236386672,-1.3831520296088682,-0.11582716611268762,2.6563879358589406,-0.6531606719639612,-0.005002772382308064,-0.3628577038289283,-0.7112881911395728,-0.14876849016706817,0
1973-08-01,-0.6062336712115876,-0.0788045569253756,-1.4948764985083125,-0.9585110565732701,-0.5708976454027254,0.18001347424726177,0.09038028870914247,-0.07291033197766827,-0.6531606719639612,0.778764900845961,-0.5027618226144872,0.47279250485428514,0.07110946699809549,0
1973-09-01,-1.2922605383129828,0.42626101245998665,-0.690259051991012,-0.7256944175089616,-0.4143504497555369,0.375409162229278,-0.11582716611268762,-0.37616569507062486,-0.4534303428663283,-0.005002772382308064,-0.08304946625781048,-0.7112881911395728,-0.36864644733223184,0
1973-10-01,-0.8349092935787193,0.2579058226648659,-1.3339530092048524,-0.7256944175089616,-0.5708976454027254,-0.6015692776808031,-0.940656985400008,1.7466218465800711,-0.2537000137686954,-0.7887704456105771,0.7563752464555429,-0.7112881911395728,-0.14876849016706817,0
1973-11-01,0.07979319588980763,0.08955063286974516,-0.8511825412944721,-0.027244500316036126,-0.4143504497555369,-0.6015692776808031,-0.7344495305781779,3.5661540251378105,-0.4534303428663283,-0.005002772382308064,-0.6426659414000461,-0.7112881911395728,0.07110946699809549,1
1973-12-01,0.3084688182569394,-0.24715974672049634,-0.36841207338409176,-0.26006113938034464,-1.1970864279914788,-2.3601304695189493,0.5027951983528026,4.47592011441668,-0.6531606719639612,0.778764900845961,-0.3628577038289283,-0.7112881911395728,0.5108653813284229,1
1974-01-01,0.9944956853583345,0.5946162022551074,-0.36841207338409176,-0.7256944175089616,-0.8839920366971021,-2.164734781536933,0.5027951983528026,5.082430840602593,-0.6531606719639612,-0.7887704456105771,-0.6426659414000461,-0.7112881911395728,-0.5885244044973955,1
1974-02-01,0.07979319588980763,0.08955063286974516,-0.690259051991012,-0.027244500316036126,-0.4143504497555369,-1.187756341626852,0.29658774353097256,3.8694093882307667,1.5438729481100006,0.38688106423182644,0.7563752464555429,0.07809893952299919,0.07110946699809549,1
1974-03-01,-0.3775580488444558,0.5946162022551074,0.758052351740129,-0.26006113938034464,-0.5708976454027254,-1.3831520296088682,-0.7344495305781779,2.9596432989518973,-0.4534303428663283,0.38688106423182644,-0.3628577038289283,-0.3165946258082868,-0.5885244044973955,1
1974-04-01,-0.3775580488444558,0.7629713920502281,-0.8511825412944721,-0.7256944175089616,-0.7274448410499137,-1.3831520296088682,-0.3220346209345177,1.7466218465800711,-0.05396968467106249,-0.005002772382308064,-0.3628577038289283,-1.1059817564708587,0.07110946699809549,1
1974-05-01,-0.8349092935787193,1.2680369614355904,-1.4948764985083125,-0.9585110565732701,-0.25780325410834853,1.938574666085408,-0.3220346209345177,-0.37616569507062486,-0.2537000137686954,1.1706487374600953,-0.5027618226144872,-0.7112881911395728,0.07110946699809549,1
1974-06-01,-0.1488824264773241,1.2680369614355904,-1.4948764985083125,-0.7256944175089616,-0.25780325410834853,-0.7969649656628194,-0.3220346209345177,1.4433664834871145,-0.4534303428663283,0.38688106423182644,1.1760876028122194,0.8674860701855711,-0.36864644733223184,1
1974-07-01,-0.6062336712115876,0.42626101245998665,-0.5293355626875519,-0.9585110565732701,-0.8839920366971021,1.7431789781033917,-0.3220346209345177,0.5336003942082449,-0.2537000137686954,-0.005002772382308064,0.1967587713133073,0.07809893952299919,-0.5885244044973955,1
1974-08-01,-0.6062336712115876,0.5946162022551074,-0.20748858408063167,-0.4928777784446531,-0.4143504497555369,-0.2107779017167707,-0.3220346209345177,0.8368557573012014,-0.6531606719639612,0.778764900845961,-0.22295358504336937,1.262179635516857,-0.5885244044973955,1
1974-09-01,-0.8349092935787193,0.7629713920502281,0.11435839452628853,-0.7256944175089616,-0.25780325410834853,-0.4061735896987869,-0.3220346209345177,1.7466218465800711,-0.4534303428663283,1.56253257407423,-0.6426659414000461,1.262179635516857,-0.5885244044973955,1
1974-10-01,0.3084688182569394,-0.0788045569253756,-0.04656509477717157,0.43838877781258084,0.21183833283321662,-0.2107779017167707,-0.7344495305781779,-0.6794210581635814,-0.6531606719639612,-0.005002772382308064,-0.9224741789711638,1.262179635516857,-0.5885244044973955,1
1974-11-01,2.366549419561125,-0.7522253161058586,1.7235932875608895,2.0681052512627405,-0.10125605846116016,-0.6015692776808031,-0.940656985400008,-0.37616569507062486,-0.6531606719639612,-0.39688660899644257,-0.3628577038289283,0.47279250485428514,-0.5885244044973955,1
1974-12-01,3.281251909029652,-0.0788045569253756,1.4017463089539692,1.3696553340698148,-0.7274448410499137,-1.3831520296088682,-0.940656985400008,-0.07291033197766827,-0.6531606719639612,1.1706487374600953,-0.6426659414000461,2.446260331510715,-0.36864644733223184,1
1975-01-01,3.7386031537639157,0.42626101245998665,0.5971288624366689,2.0681052512627405,-0.5708976454027254,-1.187756341626852,-0.940656985400008,-0.07291033197766827,-0.6531606719639612,-0.39688660899644257,-0.6426659414000461,1.262179635516857,-0.36864644733223184,1
1975-02-01,2.8239006642953886,-0.7522253161058586,0.2752818838297486,1.6024719731341233,-1.0405392323442906,0.5708048502112942,-0.11582716611268762,0.2303450311152883,-0.6531606719639612,0.38688106423182644,-0.7825700601856049,1.6568732008481428,-0.5885244044973955,1
1975-03-01,2.366549419561125,-0.0788045569253756,-0.36841207338409176,1.1368386950055063,-0.8839920366971021,-0.4061735896987869,-0.5282420757563477,-0.982676421256538,-0.2537000137686954,0.38688106423182644,-0.7825700601856049,1.262179635516857,-0.5885244044973955,1
1975-04-01,1.2231713077254662,-0.0788045569253756,1.0798993303470492,-0.26006113938034464,-0.25780325410834853,-0.2107779017167707,-0.3220346209345177,-0.982676421256538,-0.4534303428663283,-0.005002772382308064,-0.7825700601856049,1.6568732008481428,-0.5885244044973955,0
1975-05-01,0.9944956853583345,-0.0788045569253756,0.43620537313320873,-0.027244500316036126,-0.10125605846116016,0.375409162229278,-0.11582716611268762,-0.982676421256538,-0.6531606719639612,0.38688106423182644,-0.7825700601856049,1.262179635516857,-0.5885244044973955,0
1975-06-01,1.451846930092598,-0.9205805059009793,-0.8511825412944721,-0.027244500316036126,-0.5708976454027254,1.3523876021393593,-0.11582716611268762,-0.6794210581635814,-0.6531606719639612,-0.39688660899644257,-0.9224741789711638,0.07809893952299919,-0.5885244044973955,0
1975-07-01,-0.1488824264773241,-0.4155149365156171,-0.04656509477717157,-0.7256944175089616,-0.25780325410834853,-0.4061735896987869,-0.5282420757563477,-0.07291033197766827,-0.4534303428663283,0.38688106423182644,-0.9224741789711638,2.051566766179429,-0.36864644733223184,0
1975-08-01,-0.1488824264773241,0.08955063286974516,-1.0121060305979321,-0.26006113938034464,-0.7274448410499137,0.5708048502112942,-0.7344495305781779,-0.07291033197766827,-0.4534303428663283,-0.7887704456105771,-0.9224741789711638,2.446260331510715,-0.5885244044973955,0
1975-09-01,-0.3775580488444558,0.7629713920502281,-1.3339530092048524,-0.9585110565732701,-0.10125605846116016,-0.2107779017167707,-0.3220346209345177,-0.37616569507062486,-0.6531606719639612,0.38688106423182644,-0.5027618226144872,0.8674860701855711,-0.5885244044973955,0
1975-10-01,0.5371444406240711,0.08955063286974516,-0.690259051991012,-0.4928777784446531,-0.10125605846116016,-0.2107779017167707,-0.11582716611268762,-0.6794210581635814,-0.2537000137686954,1.1706487374600953,-0.6426659414000461,1.262179635516857,-0.14876849016706817,0
1975-11-01,-0.6062336712115876,-0.5838701263107379,-0.8511825412944721,-0.7256944175089616,-0.7274448410499137,1.5477832901213755,-0.5282420757563477,-0.982676421256538,-0.05396968467106249,-0.39688660899644257,-0.9224741789711638,0.8674860701855711,-0.5885244044973955,0
1975-12-01,0.3084688182569394,-0.24715974672049634,-0.690259051991012,0.43838877781258084,-0.4143504497555369,-1.5785477175908844,0.29658774353097256,-1.2859317843494946,-0.2537000137686954,-0.7887704456105771,-0.6426659414000461,1.262179635516857,-0.14876849016706817,0
1976-01-01,0.3084688182569394,-0.5838701263107379,-0.5293355626875519,-0.26006113938034464,-0.7274448410499137,-1.187756341626852,-0.11582716611268762,-0.6794210581635814,-0.6531606719639612,-0.005002772382308064,-0.9224741789711638,2.840953896842001,-0.36864644733223184,0
1976-02-01,0.3084688182569394,-0.24715974672049634,-1.6557999878117726,-0.027244500316036126,-0.4143504497555369,0.7662005381933105,-0.7344495305781779,-0.982676421256538,-0.6531606719639612,-0.7887704456105771,-0.3628577038289283,2.446260331510715,-0.14876849016706817,0
1976-03-01,1.2231713077254662,-0.5838701263107379,-1.3339530092048524,-0.4928777784446531,-0.4143504497555369,-0.4061735896987869,-0.3220346209345177,0.5336003942082449,-0.6531606719639612,-0.39688660899644257,-0.9224741789711638,0.8674860701855711,-0.5885244044973955,0
1976-04-01,-0.6062336712115876,-0.0788045569253756,-1.3339530092048524,-0.7256944175089616,-0.5708976454027254,-0.4061735896987869,-0.5282420757563477,-0.6794210581635814,-0.6531606719639612,-0.7887704456105771,-0.3628577038289283,0.8674860701855711,-0.36864644733223184,0
1976-05-01,-1.063584915945851,0.42626101245998665,-1.4948764985083125,-0.9585110565732701,-1.3536336236386672,-0.01538221373475446,-0.5282420757563477,0.8368557573012014,-0.6531606719639612,-0.39688660899644257,-0.5027618226144872,0.47279250485428514,-0.5885244044973955,0
1976-06-01,-0.8349092935787193,-0.7522253161058586,0.2752818838297486,-0.027244500316036126,-1.3536336236386672,-1.7739434055729006,0.5027951983528026,1.140111120394158,-0.4534303428663283,-0.7887704456105771,-0.5027618226144872,2.051566766179429,-0.14876849016706817,0
1976-07-01,-0.6062336712115876,-0.7522253161058586,0.2752818838297486,0.43838877781258084,-0.5708976454027254,-0.4061735896987869,-0.5282420757563477,-0.37616569507062486,-0.6531606719639612,-0.7887704456105771,-0.3628577038289283,0.07809893952299919,-0.5885244044973955,0
1976-08-01,-0.6062336712115876,-0.24715974672049634,-0.04656509477717157,-0.027244500316036126,-0.10125605846116016,-0.7969649656628194,-0.5282420757563477,0.5336003942082449,-0.6531606719639612,-0.7887704456105771,-0.22295358504336937,0.8674860701855711,-0.5885244044973955,0
1976-09-01,-1.063584915945851,-0.0788045569253756,-0.04656509477717157,-0.7256944175089616,-1.1970864279914788,-0.6015692776808031,-0.11582716611268762,0.8368557573012014,-0.6531606719639612,-0.39688660899644257,-0.6426659414000461,0.8674860701855711,-0.36864644733223184,0
1976-10-01,-0.3775580488444558,1.6047473410258317,-0.20748858408063167,-0.7256944175089616,-0.8839920366971021,-0.7969649656628194,-0.5282420757563477,-0.07291033197766827,-0.2537000137686954,-0.39688660899644257,-0.9224741789711638,0.8674860701855711,-0.5885244044973955,0
1976-11-01,0.07979319588980763,-0.4155149365156171,-0.690259051991012,0.6712054168768893,-1.0405392323442906,-0.7969649656628194,-0.3220346209345177,0.2303450311152883,-0.2537000137686954,-0.7887704456105771,-0.22295358504336937,2.840953896842001,-0.5885244044973955,0
1976-12-01,-0.6062336712115876,-0.24715974672049634,0.2752818838297486,0.20557213874827235,-0.8839920366971021,-0.01538221373475446,-0.3220346209345177,0.8368557573012014,-0.4534303428663283,-0.39688660899644257,-0.6426659414000461,1.262179635516857,-0.5885244044973955,0
1977-01-01,-0.8349092935787193,-0.24715974672049634,-1.1730295199013923,-0.26006113938034464,-1.1970864279914788,-0.4061735896987869,-0.7344495305781779,-0.6794210581635814,-0.6531606719639612,-0.7887704456105771,-0.3628577038289283,0.8674860701855711,-0.14876849016706817,0
1977-02-01,0.9944956853583345,-0.4155149365156171,-0.690259051991012,0.43838877781258084,-1.3536336236386672,-1.187756341626852,-0.7344495305781779,5.688941566788507,0.7449516317194691,-0.7887704456105771,-0.5027618226144872,-0.7112881911395728,-0.5885244044973955,0
1977-03-01,-0.3775580488444558,0.7629713920502281,-1.0121060305979321,-0.7256944175089616,-1.1970864279914788,-1.3831520296088682,0.09038028870914247,3.8694093882307667,-0.2537000137686954,-0.005002772382308064,-0.7825700601856049,0.8674860701855711,-0.36864644733223184,0
1977-04-01,-0.8349092935787193,0.9313265818453489,-1.1730295199013923,-0.9585110565732701,-1.3536336236386672,-0.2107779017167707,0.5027951983528026,1.140111120394158,-0.2537000137686954,0.38688106423182644,-0.6426659414000461,2.051566766179429,-0.5885244044973955,0
1977-05-01,-1.2922605383129828,0.7629713920502281,-1.1730295199013923,-0.9585110565732701,-1.5101808192858557,-1.3831520296088682,3.389699565858424,0.8368557573012014,-0.2537000137686954,-0.7887704456105771,-0.7825700601856049,1.6568732008481428,-0.36864644733223184,0
1977-06-01,-1.063584915945851,-0.7522253161058586,-1.0121060305979321,-0.9585110565732701,-0.5708976454027254,-0.01538221373475446,0.9152101079964629,0.5336003942082449,-0.6531606719639612,-0.39688660899644257,-0.3628577038289283,1.6568732008481428,-0.5885244044973955,0
1977-07-01,-0.8349092935787193,0.5946162022551074,-0.8511825412944721,-0.9585110565732701,-1.0405392323442906,-0.4061735896987869,-0.7344495305781779,-0.37616569507062486,-0.4534303428663283,-0.39688660899644257,-0.6426659414000461,1.262179635516857,-0.5885244044973955,0
1977-08-01,-0.6062336712115876,-0.7522253161058586,-0.690259051991012,-0.4928777784446531,-1.1970864279914788,0.7662005381933105,-0.7344495305781779,0.8368557573012014,-0.4534303428663283,-0.7887704456105771,-0.6426659414000461,-0.3165946258082868,-0.5885244044973955,0
1977-09-01,0.07979319588980763,-0.4155149365156171,-0.690259051991012,-0.26006113938034464,-0.7274448410499137,-0.7969649656628194,1.327625017640123,0.5336003942082449,-0.4534303428663283,1.1706487374600953,-0.22295358504336937,3.235647462173287,-0.5885244044973955,0
1977-10-01,-0.3775580488444558,-0.24715974672049634,-0.8511825412944721,0.20557213874827235,-0.5708976454027254,-0.9923606536448356,0.09038028870914247,0.5336003942082449,-0.6531606719639612,0.38688106423182644,-0.22295358504336937,0.07809893952299919,-0.36864644733223184,0
1977-11-01,-1.2922605383129828,-0.5838701263107379,-0.5293355626875519,-0.7256944175089616,-1.1970864279914788,0.18001347424726177,0.7090026531746327,-1.2859317843494946,-0.4534303428663283,-0.7887704456105771,0.05685465252774841,1.262179635516857,-0.36864644733223184,0
1977-12-01,-0.8349092935787193,-0.9205805059009793,-0.5293355626875519,-0.7256944175089616,-1.0405392323442906,-0.9923606536448356,0.9152101079964629,-0.07291033197766827,-0.6531606719639612,-0.7887704456105771,0.3366628900988662,1.262179635516857,-0.36864644733223184,0
1978-01-01,-0.3775580488444558,-0.24715974672049634,-0.5293355626875519,-0.4928777784446531,-1.3536336236386672,-0.4061735896987869,0.09038028870914247,-0.07291033197766827,-0.4534303428663283,-0.39688660899644257,0.4765670088844251,-1.1059817564708587,0.07110946699809549,0
1978-02-01,-0.6062336712115876,-1.2572908854912208,0.2752818838297486,-0.027244500316036126,-1.0405392323442906,0.9615962261753267,-0.940656985400008,2.3531325727659844,-0.4534303428663283,-0.7887704456105771,0.4765670088844251,-0.3165946258082868,-0.5885244044973955,0
1978-03-01,-0.6062336712115876,-0.0788045569253756,0.918975841043589,-0.4928777784446531,-0.8839920366971021,-0.6015692776808031,-0.11582716611268762,1.140111120394158,-0.2537000137686954,-0.005002772382308064,0.8962793652411017,-1.1059817564708587,-0.5885244044973955,0
1978-04-01,-1.2922605383129828,1.2680369614355904,-0.36841207338409176,-0.7256944175089616,-1.3536336236386672,0.375409162229278,-0.5282420757563477,-1.2859317843494946,0.1457606444265704,0.38688106423182644,-0.3628577038289283,0.07809893952299919,-0.36864644733223184,0
1978-05-01,-1.063584915945851,1.436392151230711,-0.36841207338409176,-0.9585110565732701,-1.0405392323442906,0.5708048502112942,0.09038028870914247,-0.37616569507062486,-0.2537000137686954,0.38688106423182644,-0.3628577038289283,-0.3165946258082868,-0.36864644733223184,0
1978-06-01,-1.2922605383129828,1.436392151230711,-1.1730295199013923,-0.9585110565732701,-1.1970864279914788,-0.2107779017167707,-0.5282420757563477,-0.6794210581635814,-0.2537000137686954,-0.39688660899644257,0.1967587713133073,-1.1059817564708587,-0.5885244044973955,0
1978-07-01,-1.063584915945851,0.42626101245998665,0.2752818838297486,-0.7256944175089616,-0.8839920366971021,0.375409162229278,1.121417562818293,-0.37616569507062486,-0.4534303428663283,0.778764900845961,-0.22295358504336937,0.47279250485428514,-0.36864644733223184,0
1978-08-01,-0.6062336712115876,-0.24715974672049634,-0.8511825412944721,-0.9585110565732701,-1.0405392323442906,0.375409162229278,0.09038028870914247,0.2303450311152883,-0.4534303428663283,-0.005002772382308064,-0.5027618226144872,0.07809893952299919,-0.36864644733223184,0
1978-09-01,-1.2922605383129828,-0.0788045569253756,0.758052351740129,-0.9585110565732701,-1.0405392323442906,-0.01538221373475446,-0.3220346209345177,-0.982676421256538,-0.05396968467106249,-0.39688660899644257,-0.08304946625781048,-0.7112881911395728,-0.5885244044973955,0
1978-10-01,-1.2922605383129828,1.2680369614355904,-0.04656509477717157,-0.9585110565732701,-1.0405392323442906,0.5708048502112942,0.29658774353097256,-0.37616569507062486,-0.05396968467106249,0.778764900845961,0.1967587713133073,-0.7112881911395728,-0.14876849016706817,0
1978-11-01,-1.063584915945851,1.0996817716404697,0.918975841043589,-0.7256944175089616,-0.8839920366971021,0.375409162229278,-0.3220346209345177,-1.589187147442451,-0.2537000137686954,1.9544164106883646,-0.22295358504336937,-0.3165946258082868,-0.36864644733223184,0
1978-12-01,-1.063584915945851,-0.4155149365156171,1.0798993303470492,-0.4928777784446531,-0.4143504497555369,0.9615962261753267,-0.11582716611268762,-0.982676421256538,-0.2537000137686954,1.9544164106883646,-0.22295358504336937,-0.7112881911395728,-0.36864644733223184,0
